time 	 desired_ee_pos 	 ee_pos
4.43218	 3.7881 1.38594	3.80035 1.38581
4.43319	3.78796 1.38594	3.80028 1.38581
4.43421	3.78783 1.38594	3.80021 1.38581
4.43525	3.78769 1.38594	3.80014 1.38581
4.43626	3.78755 1.38594	3.80006 1.38581
4.43725	3.78741 1.38594	3.79999 1.38581
4.43825	3.78728 1.38594	3.79991 1.38581
4.43922	3.78714 1.38594	3.79985 1.38581
4.4402	  3.787 1.38594	3.79977 1.38581
4.44119	3.78686 1.38594	3.79969 1.38581
4.44219	3.78672 1.38594	3.79961 1.38581
4.44319	3.78658 1.38594	3.79953 1.38581
4.44418	3.78644 1.38594	3.79945 1.38581
4.44518	 3.7863 1.38594	3.79937 1.38581
4.44619	3.78615 1.38594	3.79929 1.38581
4.44718	3.78601 1.38594	3.79921 1.38581
4.44819	3.78587 1.38594	3.79913 1.38581
4.44919	3.78573 1.38594	3.79904 1.38581
4.45018	3.78558 1.38594	3.79896 1.38582
4.45119	3.78544 1.38594	3.79888 1.38582
4.45219	3.78529 1.38594	3.79879 1.38582
4.45319	3.78515 1.38594	3.79871 1.38582
4.45419	  3.785 1.38594	3.79862 1.38582
4.45519	3.78486 1.38594	3.79854 1.38582
4.45619	3.78471 1.38594	3.79847 1.38582
4.45718	3.78456 1.38594	3.79836 1.38582
4.45819	3.78442 1.38594	3.79827 1.38583
4.45918	3.78427 1.38594	3.79818 1.38583
4.46018	3.78412 1.38594	3.79809 1.38583
4.46119	3.78397 1.38594	  3.798 1.38583
4.46219	3.78382 1.38594	3.79791 1.38583
4.46318	3.78367 1.38594	3.79782 1.38583
4.46418	3.78352 1.38594	3.79773 1.38584
4.46518	3.78337 1.38594	3.79763 1.38584
4.46619	3.78322 1.38594	3.79753 1.38584
4.46718	3.78307 1.38594	3.79744 1.38584
4.46818	3.78292 1.38594	3.79734 1.38584
4.4692	3.78277 1.38594	3.79724 1.38585
4.47019	3.78261 1.38594	3.79715 1.38585
4.47119	3.78246 1.38594	3.79706 1.38585
4.47221	3.78231 1.38594	3.79695 1.38585
4.47319	3.78215 1.38594	3.79686 1.38585
4.47419	  3.782 1.38594	3.79675 1.38586
4.47518	3.78184 1.38594	3.79666 1.38586
4.47618	3.78169 1.38594	3.79656 1.38586
4.47718	3.78153 1.38594	3.79645 1.38586
4.47819	3.78137 1.38594	3.79636 1.38586
4.47918	3.78122 1.38594	3.79626 1.38587
4.48018	3.78106 1.38594	3.79615 1.38587
4.48118	 3.7809 1.38594	3.79605 1.38587
4.48219	3.78074 1.38594	3.79595 1.38587
4.48319	3.78059 1.38594	3.79584 1.38588
4.48418	3.78043 1.38594	3.79574 1.38588
4.48518	3.78027 1.38594	3.79563 1.38588
4.48619	3.78011 1.38594	3.79552 1.38588
4.48719	3.77995 1.38594	3.79542 1.38589
4.48819	3.77979 1.38594	3.79531 1.38589
4.48919	3.77963 1.38594	 3.7952 1.38589
4.49019	3.77946 1.38594	3.79509  1.3859
4.49118	 3.7793 1.38594	3.79499  1.3859
4.49218	3.77914 1.38594	3.79488  1.3859
4.49318	3.77898 1.38594	3.79477  1.3859
4.49419	3.77881 1.38594	3.79464 1.38591
4.49519	3.77865 1.38594	3.79454 1.38591
4.49619	3.77848 1.38594	3.79443 1.38591
4.49718	3.77832 1.38594	3.79432 1.38592
4.49819	3.77815 1.38594	3.79421 1.38592
4.49918	3.77799 1.38594	3.79409 1.38592
4.50018	3.77782 1.38594	3.79398 1.38593
4.50118	3.77766 1.38594	3.79387 1.38593
4.50219	3.77749 1.38594	3.79375 1.38593
4.50319	3.77732 1.38594	3.79364 1.38593
4.50418	3.77715 1.38594	3.79352 1.38594
4.50529	3.77699 1.38594	3.79339 1.38594
4.50619	3.77682 1.38594	3.79329 1.38594
4.50719	3.77665 1.38594	3.79317 1.38595
4.50819	3.77648 1.38594	3.79305 1.38595
4.50919	3.77631 1.38594	3.79294 1.38595
4.51019	3.77614 1.38594	3.79282 1.38596
4.51118	3.77597 1.38594	3.79269 1.38596
4.51218	 3.7758 1.38594	3.79257 1.38596
4.51318	3.77563 1.38594	3.79245 1.38597
4.51418	3.77545 1.38594	3.79233 1.38597
4.51518	3.77528 1.38594	3.79221 1.38597
4.51618	3.77511 1.38594	3.79209 1.38598
4.51718	3.77494 1.38594	3.79198 1.38598
4.51819	3.77476 1.38594	3.79185 1.38598
4.51918	3.77459 1.38594	3.79173 1.38599
4.52019	3.77441 1.38594	3.79161 1.38599
4.52118	3.77424 1.38594	3.79149 1.38599
4.5222	3.77406 1.38594	3.79136   1.386
4.52318	3.77389 1.38594	3.79123   1.386
4.52419	3.77371 1.38594	3.79111 1.38601
4.52518	3.77354 1.38594	3.79098 1.38601
4.52618	3.77336 1.38594	3.79086 1.38601
4.52718	3.77318 1.38594	3.79073 1.38602
4.52818	  3.773 1.38594	3.79061 1.38602
4.52918	3.77282 1.38594	3.79049 1.38602
4.53019	3.77265 1.38594	3.79035 1.38603
4.53118	3.77247 1.38594	3.79022 1.38603
4.53218	3.77229 1.38594	 3.7901 1.38604
4.53319	3.77211 1.38594	3.78998 1.38604
4.5342	3.77193 1.38594	3.78984 1.38604
4.53519	3.77175 1.38594	3.78972 1.38605
4.53619	3.77157 1.38594	3.78957 1.38605
4.53718	3.77138 1.38594	3.78945 1.38605
4.53821	 3.7712 1.38594	3.78933 1.38606
4.53919	3.77102 1.38594	 3.7892 1.38606
4.54019	3.77084 1.38594	3.78907 1.38607
4.54119	3.77065 1.38594	3.78894 1.38607
4.54219	3.77047 1.38594	3.78879 1.38607
4.54318	3.77029 1.38594	3.78867 1.38608
4.54418	 3.7701 1.38594	3.78854 1.38608
4.54518	3.76992 1.38594	3.78841 1.38608
4.54619	3.76973 1.38594	3.78827 1.38609
4.54718	3.76955 1.38594	3.78814 1.38609
4.54818	3.76936 1.38594	3.78801  1.3861
4.54918	3.76917 1.38594	3.78787  1.3861
4.55019	3.76899 1.38594	3.78774  1.3861
4.55119	 3.7688 1.38594	 3.7876 1.38611
4.55218	3.76861 1.38594	3.78747 1.38611
4.55319	3.76842 1.38594	3.78732 1.38611
4.55419	3.76824 1.38594	3.78719 1.38612
4.55519	3.76805 1.38594	3.78705 1.38612
4.55619	3.76786 1.38594	3.78692 1.38613
4.55718	3.76767 1.38594	3.78678 1.38613
4.55819	3.76748 1.38594	3.78664 1.38613
4.55918	3.76729 1.38594	3.78651 1.38614
4.56018	 3.7671 1.38594	3.78637 1.38614
4.56118	3.76691 1.38594	3.78623 1.38614
4.56219	3.76671 1.38594	 3.7861 1.38615
4.56319	3.76652 1.38594	3.78594 1.38615
4.56418	3.76633 1.38594	3.78582 1.38616
4.56518	3.76614 1.38594	3.78568 1.38616
4.56619	3.76594 1.38594	3.78554 1.38616
4.56718	3.76575 1.38594	 3.7854 1.38617
4.56818	3.76556 1.38594	3.78524 1.38617
4.56918	3.76536 1.38594	3.78511 1.38617
4.57019	3.76517 1.38594	3.78497 1.38618
4.57119	3.76497 1.38594	3.78482 1.38618
4.57225	3.76478 1.38594	3.78468 1.38619
4.57319	3.76458 1.38594	3.78454 1.38619
4.57419	3.76439 1.38594	 3.7844 1.38619
4.57518	3.76419 1.38594	3.78426  1.3862
4.57618	3.76399 1.38594	3.78411  1.3862
4.57718	 3.7638 1.38594	3.78397 1.38621
4.57818	 3.7636 1.38594	3.78382 1.38621
4.57918	 3.7634 1.38594	3.78368 1.38621
4.58018	 3.7632 1.38594	3.78354 1.38622
4.58118	  3.763 1.38594	3.78339 1.38622
4.58219	 3.7628 1.38594	3.78324 1.38623
4.58318	 3.7626 1.38594	 3.7831 1.38623
4.58418	 3.7624 1.38594	3.78295 1.38623
4.58518	 3.7622 1.38594	 3.7828 1.38624
4.58621	  3.762 1.38594	3.78265 1.38624
4.58718	 3.7618 1.38594	3.78251 1.38624
4.58818	 3.7616 1.38594	3.78236 1.38625
4.58919	 3.7614 1.38594	 3.7822 1.38625
4.59019	 3.7612 1.38594	3.78205 1.38626
4.59119	3.76099 1.38594	3.78191 1.38626
4.59218	3.76079 1.38594	3.78175 1.38626
4.59318	3.76059 1.38594	 3.7816 1.38627
4.59419	3.76038 1.38594	3.78145 1.38627
4.5952	3.76018 1.38594	3.78131 1.38627
4.59619	3.75997 1.38594	3.78116 1.38628
4.59719	3.75977 1.38594	3.78101 1.38628
4.59819	3.75956 1.38594	3.78085 1.38629
4.59919	3.75936 1.38594	3.78069 1.38629
4.60018	3.75915 1.38594	3.78054 1.38629
4.60118	3.75895 1.38594	3.78039  1.3863
4.60219	3.75874 1.38594	3.78023  1.3863
4.60323	3.75853 1.38594	3.7801 1.3863
4.60426	3.75833 1.38594	3.77994 1.38631
4.60521	3.75812 1.38594	3.77978 1.38631
4.60626	3.75791 1.38594	3.77964 1.38631
4.60725	 3.7577 1.38594	3.77947 1.38632
4.60821	3.75749 1.38594	 3.7793 1.38632
4.6092	3.75728 1.38594	3.77916 1.38632
4.6102	3.75707 1.38594	  3.779 1.38633
4.6112	3.75686 1.38594	3.77884 1.38633
4.6122	3.75665 1.38594	3.77869 1.38634
4.6132	3.75644 1.38594	3.77853 1.38634
4.61419	3.75623 1.38594	3.77836 1.38634
4.61519	3.75602 1.38594	 3.7782 1.38635
4.61619	3.75581 1.38594	3.77804 1.38635
4.61719	 3.7556 1.38594	3.77789 1.38635
4.6182	3.75538 1.38594	3.77773 1.38636
4.61933	3.75517 1.38594	3.77756 1.38636
4.6202	3.75496 1.38594	3.77741 1.38637
4.6212	3.75475 1.38594	3.77725 1.38637
4.6222	3.75453 1.38594	3.77707 1.38637
4.6232	3.75432 1.38594	3.77693 1.38638
4.62419	 3.7541 1.38594	3.77676 1.38638
4.6252	3.75389 1.38594	 3.7766 1.38639
4.62619	3.75367 1.38594	3.77644 1.38639
4.62719	3.75346 1.38594	3.77626 1.38639
4.62819	3.75324 1.38594	3.7761 1.3864
4.62919	3.75303 1.38594	3.77594  1.3864
4.63019	3.75281 1.38594	3.77578  1.3864
4.6312	3.75259 1.38594	3.77561 1.38641
4.6322	3.75237 1.38594	3.77546 1.38641
4.63319	3.75216 1.38594	3.77529 1.38642
4.63425	3.75194 1.38594	3.77512 1.38642
4.63521	3.75172 1.38594	3.77496 1.38642
4.63625	 3.7515 1.38594	3.77479 1.38643
4.6372	3.75128 1.38594	3.77462 1.38643
4.63826	3.75106 1.38594	3.77446 1.38643
4.6392	3.75084 1.38594	 3.7743 1.38644
4.64019	3.75062 1.38594	 3.7741 1.38644
4.64119	 3.7504 1.38594	3.77395 1.38645
4.64219	3.75018 1.38594	3.77377 1.38645
4.64319	3.74996 1.38594	 3.7736 1.38645
4.64419	3.74974 1.38594	3.77343 1.38646
4.64519	3.74952 1.38594	3.77326 1.38646
4.6462	 3.7493 1.38594	3.77309 1.38647
4.6472	3.74908 1.38594	3.77293 1.38647
4.6482	3.74885 1.38594	3.77276 1.38647
4.64919	3.74863 1.38594	3.77259 1.38648
4.65019	3.74841 1.38594	3.77242 1.38648
4.65119	3.74818 1.38594	3.77224 1.38648
4.65219	3.74796 1.38594	3.77206 1.38649
4.65319	3.74774 1.38594	3.77189 1.38649
4.65419	3.74751 1.38594	3.77171  1.3865
4.65524	3.74729 1.38594	3.77154  1.3865
4.6562	3.74706 1.38594	3.77136  1.3865
4.65719	3.74683 1.38594	3.77119 1.38651
4.65819	3.74661 1.38594	3.77101 1.38651
4.65919	3.74638 1.38594	3.77084 1.38652
4.66019	3.74616 1.38594	3.77066 1.38652
4.66119	3.74593 1.38594	3.77049 1.38652
4.66219	 3.7457 1.38594	3.77032 1.38653
4.66318	3.74548 1.38594	3.77014 1.38653
4.66418	3.74525 1.38594	3.76996 1.38653
4.66518	3.74502 1.38594	3.76979 1.38654
4.66623	3.74479 1.38594	3.76961 1.38654
4.66719	3.74456 1.38594	3.76942 1.38655
4.66818	3.74433 1.38594	3.76925 1.38655
4.66919	 3.7441 1.38594	3.76907 1.38655
4.67019	3.74387 1.38594	3.76889 1.38656
4.67118	3.74364 1.38594	3.76871 1.38656
4.6722	3.74341 1.38594	3.76855 1.38656
4.6732	3.74318 1.38594	3.76834 1.38657
4.67419	3.74295 1.38594	3.76817 1.38657
4.67519	3.74272 1.38594	3.76798 1.38658
4.67619	3.74249 1.38594	 3.7678 1.38658
4.67719	3.74226 1.38594	3.76762 1.38658
4.67819	3.74203 1.38594	3.76743 1.38659
4.67918	3.74179 1.38594	3.76725 1.38659
4.68019	3.74156 1.38594	3.76707 1.38659
4.68119	3.74133 1.38594	3.76687  1.3866
4.68219	3.74109 1.38594	3.76669  1.3866
4.68318	3.74086 1.38594	 3.7665 1.38661
4.68418	3.74063 1.38594	3.76632 1.38661
4.68518	3.74039 1.38594	3.76613 1.38661
4.68624	3.74016 1.38594	3.76596 1.38662
4.68719	3.73992 1.38594	3.76577 1.38662
4.68819	3.73969 1.38594	3.76558 1.38662
4.68926	3.73945 1.38594	 3.7654 1.38663
4.69019	3.73922 1.38594	3.76521 1.38663
4.69119	3.73898 1.38594	3.76501 1.38664
4.69219	3.73875 1.38594	3.76483 1.38664
4.69319	3.73851 1.38594	3.76464 1.38664
4.69419	3.73827 1.38594	3.76445 1.38665
4.69526	3.73803 1.38594	3.76425 1.38665
4.69625	 3.7378 1.38594	3.76406 1.38665
4.69725	3.73756 1.38594	3.76388 1.38666
4.69825	3.73732 1.38594	3.76369 1.38666
4.6992	3.73708 1.38594	3.76348 1.38667
4.70025	3.73684 1.38594	3.76331 1.38667
4.70125	3.73661 1.38594	3.76311 1.38667
4.70225	3.73637 1.38594	3.76292 1.38668
4.70325	3.73613 1.38594	3.76274 1.38668
4.70425	3.73589 1.38594	3.76252 1.38668
4.70525	3.73565 1.38594	3.76235 1.38669
4.70626	3.73541 1.38594	3.76215 1.38669
4.70725	3.73517 1.38594	3.76196  1.3867
4.70825	3.73493 1.38594	3.76176  1.3867
4.70925	3.73468 1.38594	3.76157  1.3867
4.71025	3.73444 1.38594	3.76138 1.38671
4.71125	 3.7342 1.38594	3.76117 1.38671
4.71225	3.73396 1.38594	3.76099 1.38671
4.71323	3.73372 1.38594	3.76078 1.38672
4.71425	3.73347 1.38594	3.76058 1.38672
4.71525	3.73323 1.38594	 3.7604 1.38672
4.71625	3.73299 1.38594	3.76019 1.38673
4.71725	3.73275 1.38594	3.76001 1.38673
4.71825	 3.7325 1.38594	 3.7598 1.38674
4.71925	3.73226 1.38594	 3.7596 1.38674
4.72025	3.73201 1.38594	3.75941 1.38674
4.72125	3.73177 1.38594	 3.7592 1.38675
4.72225	3.73153 1.38594	  3.759 1.38675
4.72325	3.73128 1.38594	3.75879 1.38675
4.72425	3.73103 1.38594	3.75859 1.38674
4.72525	3.73079 1.38594	3.75836 1.38674
4.72625	3.73054 1.38594	3.75815 1.38674
4.72725	 3.7303 1.38594	3.75795 1.38674
4.72825	3.73005 1.38594	3.75773 1.38674
4.72925	 3.7298 1.38594	3.75753 1.38674
4.73025	3.72956 1.38594	3.75731 1.38674
4.73125	3.72931 1.38594	3.75712 1.38675
4.73225	3.72906 1.38594	 3.7569 1.38675
4.73333	3.72882 1.38594	 3.7567 1.38675
4.73426	3.72857 1.38594	3.75648 1.38676
4.73525	3.72832 1.38594	 3.7563 1.38676
4.73625	3.72807 1.38594	3.75608 1.38677
4.73725	3.72782 1.38594	3.75589 1.38677
4.73825	3.72757 1.38594	3.75567 1.38678
4.73925	3.72733 1.38594	3.75549 1.38678
4.74026	3.72708 1.38594	3.75529 1.38679
4.74125	3.72683 1.38594	3.75508 1.38679
4.74225	3.72658 1.38594	3.75487  1.3868
4.74325	3.72633 1.38594	3.75467 1.38681
4.74426	3.72608 1.38594	3.75448 1.38681
4.74525	3.72583 1.38594	3.75427 1.38682
4.74625	3.72557 1.38594	3.75407 1.38683
4.74725	3.72532 1.38594	3.75388 1.38683
4.74825	3.72507 1.38594	3.75368 1.38684
4.74925	3.72482 1.38594	3.75347 1.38685
4.75023	3.72457 1.38594	3.75326 1.38685
4.75125	3.72432 1.38594	3.75307 1.38686
4.75225	3.72406 1.38594	3.75286 1.38687
4.75325	3.72381 1.38594	3.75267 1.38688
4.75425	3.72356 1.38594	3.75245 1.38688
4.7552	3.72331 1.38594	3.75224 1.38689
4.75625	3.72305 1.38594	3.75206  1.3869
4.75725	 3.7228 1.38594	3.75185 1.38691
4.75825	3.72255 1.38594	3.75164 1.38691
4.75925	3.72229 1.38594	3.75144 1.38692
4.76023	3.72204 1.38594	3.75124 1.38693
4.76125	3.72178 1.38594	3.75104 1.38694
4.76223	3.72153 1.38594	3.75082 1.38694
4.76325	3.72127 1.38594	3.75063 1.38695
4.76425	3.72102 1.38594	3.75041 1.38696
4.76525	3.72076 1.38594	3.75021 1.38696
4.76625	3.72051 1.38594	3.74999 1.38697
4.76725	3.72025 1.38594	3.74978 1.38698
4.76825	   3.72 1.38594	3.74958 1.38699
4.76925	3.71974 1.38594	3.74938 1.38699
4.77025	3.71948 1.38594	3.74916   1.387
4.77125	3.71923 1.38594	3.74896   1.387
4.77226	3.71897 1.38594	3.74874 1.38701
4.77325	3.71871 1.38594	3.74854 1.38702
4.77426	3.71846 1.38594	3.74832 1.38702
4.77525	 3.7182 1.38594	3.74811 1.38703
4.77625	3.71794 1.38594	 3.7479 1.38704
4.77725	3.71768 1.38594	3.74767 1.38704
4.77825	3.71742 1.38594	3.74747 1.38705
4.77925	3.71717 1.38594	3.74726 1.38705
4.78022	3.71691 1.38594	3.74704 1.38706
4.78125	3.71665 1.38594	3.74684 1.38706
4.78225	3.71639 1.38594	3.74661 1.38707
4.78325	3.71613 1.38594	3.74641 1.38707
4.78425	3.71587 1.38594	3.74618 1.38708
4.78525	3.71561 1.38594	3.74597 1.38708
4.78625	3.71535 1.38594	3.74575 1.38709
4.78725	3.71509 1.38594	3.74553 1.38709
4.78825	3.71483 1.38594	 3.7453 1.38709
4.78925	3.71457 1.38594	3.74511  1.3871
4.79025	3.71431 1.38594	3.74487  1.3871
4.79125	3.71405 1.38594	3.74467 1.38711
4.79225	3.71379 1.38594	3.74444 1.38711
4.79325	3.71352 1.38594	3.74423 1.38711
4.79435	3.71326 1.38594	  3.744 1.38712
4.79527	  3.713 1.38594	3.74378 1.38712
4.79625	3.71274 1.38594	3.74356 1.38712
4.79725	3.71248 1.38594	3.74335 1.38713
4.79825	3.71221 1.38594	3.74311 1.38713
4.79925	3.71195 1.38594	 3.7429 1.38713
4.80025	3.71169 1.38594	3.74267 1.38714
4.80125	3.71143 1.38594	3.74244 1.38714
4.80225	3.71116 1.38594	3.74223 1.38714
4.80325	 3.7109 1.38594	  3.742 1.38714
4.80425	3.71064 1.38594	3.74177 1.38715
4.8052	3.71037 1.38594	3.74154 1.38715
4.80625	3.71011 1.38594	3.74133 1.38715
4.80726	3.70984 1.38594	3.74112 1.38715
4.80825	3.70958 1.38594	3.74086  1.3872
4.80925	3.70932 1.38594	3.74067 1.38716
4.81025	3.70905 1.38594	3.74042 1.38716
4.81125	3.70879 1.38594	 3.7402 1.38716
4.81225	3.70852 1.38594	3.73999 1.38716
4.81325	3.70826 1.38594	3.73974 1.38716
4.81425	3.70799 1.38594	3.73953 1.38716
4.81525	3.70772 1.38594	3.73929 1.38716
4.81625	3.70746 1.38594	3.73906 1.38717
4.81725	3.70719 1.38594	3.73885 1.38717
4.81825	3.70693 1.38594	 3.7386 1.38717
4.81925	3.70666 1.38594	3.73839 1.38717
4.82022	3.70639 1.38594	3.73814 1.38717
4.82125	3.70613 1.38594	3.73793 1.38717
4.82225	3.70586 1.38594	3.73769 1.38717
4.82323	3.70559 1.38594	3.73748 1.38717
4.82425	3.70533 1.38594	3.73724 1.38717
4.82525	3.70506 1.38594	3.73701 1.38717
4.82625	3.70479 1.38594	3.73678 1.38717
4.82723	3.70452 1.38594	3.73654 1.38717
4.82825	3.70425 1.38594	3.73632 1.38717
4.82925	3.70399 1.38594	3.73608 1.38717
4.83025	3.70372 1.38594	3.73585 1.38717
4.83123	3.70345 1.38594	3.73562 1.38717
4.83225	3.70318 1.38594	3.73538 1.38717
4.83325	3.70291 1.38594	3.73516 1.38717
4.83425	3.70264 1.38594	3.73491 1.38717
4.83526	3.70237 1.38594	3.73468 1.38717
4.83629	3.70211 1.38594	3.73445 1.38717
4.83725	3.70184 1.38594	 3.7342 1.38717
4.83823	3.70157 1.38594	3.73398 1.38717
4.83927	 3.7013 1.38594	3.73375 1.38717
4.84026	3.70103 1.38594	3.73352 1.38717
4.84125	3.70076 1.38594	3.73326 1.38717
4.84226	3.70049 1.38594	3.73304 1.38717
4.84325	3.70022 1.38594	 3.7328 1.38717
4.84423	3.69995 1.38594	3.73255 1.38717
4.84525	3.69968 1.38594	3.73234 1.38717
4.84626	 3.6994 1.38594	3.73209 1.38717
4.84725	3.69913 1.38594	3.73184 1.38716
4.84825	3.69886 1.38594	3.73163 1.38716
4.84925	3.69859 1.38594	3.73136 1.38722
4.85025	3.69832 1.38594	3.73115 1.38716
4.85125	3.69805 1.38594	3.73089 1.38716
4.85225	3.69778 1.38594	3.73066 1.38716
4.85323	 3.6975 1.38594	3.73044 1.38716
4.8542	3.69723 1.38594	3.73017 1.38716
4.85533	3.69696 1.38594	3.72996 1.38715
4.8562	3.69669 1.38594	3.72969 1.38715
4.85725	3.69642 1.38594	3.72948 1.38715
4.85823	3.69614 1.38594	3.72922 1.38715
4.85925	3.69587 1.38594	  3.729 1.38715
4.86025	 3.6956 1.38594	3.72875 1.38715
4.86125	3.69532 1.38594	 3.7285 1.38714
4.86225	3.69505 1.38594	3.72827 1.38714
4.86325	3.69478 1.38594	3.72801 1.38714
4.86425	 3.6945 1.38594	3.72779 1.38714
4.86525	3.69423 1.38594	3.72754 1.38714
4.86625	3.69396 1.38594	3.72729 1.38714
4.86725	3.69368 1.38594	3.72707 1.38713
4.86825	3.69341 1.38594	 3.7268 1.38713
4.86925	3.69313 1.38594	3.72656 1.38713
4.87025	3.69286 1.38594	3.72633 1.38713
4.87125	3.69259 1.38594	3.72608 1.38713
4.8722	3.69231 1.38594	3.72583 1.38712
4.87327	3.69204 1.38594	 3.7256 1.38712
4.87423	3.69176 1.38594	3.72535 1.38712
4.87525	3.69149 1.38594	3.72512 1.38712
4.87626	3.69121 1.38594	3.72488 1.38712
4.87725	3.69094 1.38594	3.72462 1.38711
4.87825	3.69066 1.38594	3.72438 1.38711
4.87925	3.69039 1.38594	3.72414 1.38711
4.88025	3.69011 1.38594	 3.7239 1.38711
4.88125	3.68984 1.38594	3.72363  1.3871
4.88223	3.68956 1.38594	3.7234 1.3871
4.88325	3.68928 1.38594	3.72316  1.3871
4.88425	3.68901 1.38594	3.72291  1.3871
4.88525	3.68873 1.38594	3.72265 1.38709
4.88622	3.68846 1.38594	3.72241 1.38709
4.88725	3.68818 1.38594	3.72218 1.38709
4.88825	 3.6879 1.38594	3.72192 1.38709
4.88925	3.68763 1.38594	3.72168 1.38708
4.89025	3.68735 1.38594	3.72143 1.38708
4.89125	3.68707 1.38594	3.72119 1.38708
4.89225	 3.6868 1.38594	3.72093 1.38708
4.89325	3.68652 1.38594	3.72069 1.38707
4.89425	3.68624 1.38594	3.72043 1.38707
4.89525	3.68597 1.38594	3.72019 1.38707
4.89623	3.68569 1.38594	3.71993 1.38706
4.89725	3.68541 1.38594	 3.7197 1.38706
4.89823	3.68513 1.38594	3.71943 1.38706
4.89923	3.68486 1.38594	 3.7192 1.38706
4.90023	3.68458 1.38594	3.71895 1.38705
4.90125	 3.6843 1.38594	 3.7187 1.38705
4.90225	3.68402 1.38594	3.71844 1.38705
4.90325	3.68374 1.38594	 3.7182 1.38705
4.90425	3.68347 1.38594	3.71793 1.38704
4.90525	3.68319 1.38594	3.71768 1.38704
4.90627	3.68291 1.38594	3.71744 1.38704
4.90725	3.68263 1.38594	3.71719 1.38703
4.90825	3.68235 1.38594	3.71692 1.38703
4.90925	3.68207 1.38594	3.71668 1.38703
4.91025	 3.6818 1.38594	3.71643 1.38702
4.91125	3.68152 1.38594	3.71616 1.38702
4.91225	3.68124 1.38594	3.71593 1.38702
4.91325	3.68096 1.38594	3.71565 1.38708
4.91425	3.68068 1.38594	3.71542 1.38701
4.91525	 3.6804 1.38594	3.71516 1.38701
4.9162	3.68012 1.38594	3.71492   1.387
4.91719	3.67984 1.38594	3.71465   1.387
4.91819	3.67956 1.38594	3.71439   1.387
4.9192	3.67928 1.38594	3.71414 1.38699
4.9202	  3.679 1.38594	3.71389 1.38699
4.9212	3.67872 1.38594	3.71365 1.38699
4.9222	3.67845 1.38594	3.71339 1.38698
4.92319	3.67817 1.38594	3.71312 1.38698
4.92419	3.67789 1.38594	3.71286 1.38698
4.92519	3.67761 1.38594	3.71261 1.38697
4.92619	3.67733 1.38594	3.71235 1.38697
4.92719	3.67705 1.38594	 3.7121 1.38697
4.92819	3.67677 1.38594	3.71184 1.38696
4.92919	3.67649 1.38594	3.71158 1.38696
4.93019	3.67621 1.38594	3.71133 1.38696
4.93119	3.67592 1.38594	3.71108 1.38695
4.93219	3.67564 1.38594	3.71082 1.38695
4.93319	3.67536 1.38594	3.71057 1.38695
4.93419	3.67508 1.38594	 3.7103 1.38694
4.93519	 3.6748 1.38594	3.71005 1.38694
4.93624	3.67452 1.38594	3.70978 1.38693
4.93725	3.67424 1.38594	3.70953 1.38693
4.93819	3.67396 1.38594	3.70928 1.38693
4.93922	3.67368 1.38594	3.70903 1.38692
4.94025	 3.6734 1.38594	3.70876 1.38692
4.94132	3.67312 1.38594	3.70853 1.38692
4.94221	3.67284 1.38594	3.70824 1.38691
4.94319	3.67256 1.38594	3.70798 1.38691
4.94419	3.67227 1.38594	3.70771 1.38691
4.94519	3.67199 1.38594	3.70747  1.3869
4.94619	3.67171 1.38594	3.70721  1.3869
4.94719	3.67143 1.38594	3.70693  1.3869
4.94819	3.67115 1.38594	 3.7067 1.38689
4.94919	3.67087 1.38594	3.70644 1.38689
4.95019	3.67059 1.38594	3.70616 1.38688
4.95118	3.67031 1.38594	 3.7059 1.38688
4.95219	3.67002 1.38594	3.70564 1.38688
4.95325	3.66974 1.38594	3.70539 1.38687
4.95419	3.66946 1.38594	3.70512 1.38687
4.95519	3.66918 1.38594	3.70486 1.38687
4.95619	 3.6689 1.38594	 3.7046 1.38686
4.95719	3.66862 1.38594	3.70431 1.38686
4.95815	3.66833 1.38594	3.70406 1.38686
4.9592	3.66805 1.38594	3.70382 1.38685
4.9602	3.66777 1.38594	3.70356 1.38685
4.96119	3.66749 1.38594	3.70327 1.38684
4.96219	3.66721 1.38594	3.70304 1.38684
4.96319	3.66692 1.38594	3.70277 1.38684
4.9642	3.66664 1.38594	3.70251 1.38683
4.96519	3.66636 1.38594	3.70222 1.38683
4.96619	3.66608 1.38594	3.70198 1.38683
4.96719	 3.6658 1.38594	 3.7017 1.38682
4.96819	3.66551 1.38594	3.70144 1.38682
4.96919	3.66523 1.38594	3.70117 1.38682
4.9702	3.66495 1.38594	3.70093 1.38681
4.97119	3.66467 1.38594	3.70065 1.38681
4.97219	3.66438 1.38594	3.70039 1.38681
4.97324	 3.6641 1.38594	3.70014  1.3868
4.97423	3.66382 1.38594	3.70001  1.3868
4.97519	3.66354 1.38594	3.69961  1.3868
4.97618	3.66325 1.38594	3.69932 1.38679
4.9772	3.66297 1.38594	3.69909 1.38679
4.97819	3.66269 1.38594	3.69881 1.38678
4.97918	3.66241 1.38594	3.69854 1.38678
4.98018	3.66212 1.38594	3.69827 1.38678
4.98118	3.66184 1.38594	3.69802 1.38677
4.98219	3.66156 1.38594	3.69773 1.38677
4.98318	3.66128 1.38594	3.69749 1.38677
4.98418	3.66099 1.38594	 3.6972 1.38676
4.98518	3.66071 1.38594	3.69694 1.38676
4.98618	3.66043 1.38594	3.69668 1.38676
