time 	 desired_ee_pos 	 ee_pos
6.5832	3.65647 1.38594	3.65647 1.38594
6.58419	3.65647 1.38594	3.65647 1.38594
6.58519	3.65647 1.38594	3.65647 1.38594
6.5862	3.65647 1.38594	3.65647 1.38594
6.58719	3.65647 1.38594	3.65647 1.38594
6.58819	3.65647 1.38594	3.65647 1.38594
6.58919	3.65647 1.38594	3.65647 1.38594
6.59019	3.65647 1.38594	3.65647 1.38594
6.5912	3.65647 1.38594	3.65647 1.38594
6.59219	3.65647 1.38594	3.65647 1.38594
6.59319	3.65647 1.38594	3.65647 1.38594
6.59419	3.65647 1.38594	3.65647 1.38594
6.59519	3.65647 1.38594	3.65647 1.38594
6.59619	3.65647 1.38594	3.65647 1.38594
6.59719	3.65647 1.38594	3.65647 1.38594
6.59819	3.65647 1.38594	3.65647 1.38594
6.59919	3.65647 1.38594	3.65647 1.38594
6.60019	3.65647 1.38594	3.65647 1.38594
6.60119	3.65647 1.38594	3.65647 1.38594
6.6022	3.65647 1.38594	3.65647 1.38594
6.60319	3.65647 1.38594	3.65647 1.38594
6.60419	3.65647 1.38594	3.65647 1.38594
6.6052	3.65647 1.38594	3.65647 1.38594
6.60619	3.65647 1.38594	3.65647 1.38594
6.60719	3.65647 1.38594	3.65647 1.38594
6.60819	3.65647 1.38594	3.65647 1.38594
6.60919	3.65647 1.38594	3.65647 1.38594
6.61019	3.65647 1.38594	3.65647 1.38594
6.61119	3.65647 1.38594	3.65647 1.38594
6.61219	3.65647 1.38594	3.65647 1.38594
6.61319	3.65647 1.38594	3.65647 1.38594
6.61419	3.65647 1.38594	3.65647 1.38594
6.61519	3.65647 1.38594	3.65647 1.38594
6.61619	3.65647 1.38594	3.65647 1.38594
6.61719	3.65647 1.38594	3.65647 1.38594
6.61819	3.65647 1.38594	3.65647 1.38594
6.61919	3.65647 1.38594	3.65647 1.38594
6.62019	3.65647 1.38594	3.65647 1.38594
6.62119	3.65647 1.38594	3.65647 1.38594
6.62219	3.65647 1.38594	3.65647 1.38594
6.62321	3.65647 1.38594	3.65647 1.38594
6.62419	3.65647 1.38594	3.65647 1.38594
6.62519	3.65647 1.38594	3.65647 1.38594
6.62619	3.65647 1.38594	3.65647 1.38594
6.62719	3.65647 1.38594	3.65647 1.38594
6.62819	3.65647 1.38594	3.65647 1.38594
6.62919	3.65647 1.38594	3.65647 1.38594
6.63019	3.65647 1.38594	3.65647 1.38594
6.63119	3.65647 1.38594	3.65647 1.38594
6.63219	3.65647 1.38594	3.65647 1.38594
6.63319	3.65647 1.38594	3.65647 1.38594
6.63419	3.65647 1.38594	3.65647 1.38594
6.63519	3.65647 1.38594	3.65647 1.38594
6.63619	3.65647 1.38594	3.65647 1.38594
6.63719	3.65647 1.38594	3.65647 1.38594
6.63819	3.65647 1.38594	3.65647 1.38594
6.63919	3.65647 1.38594	3.65647 1.38594
6.64019	3.65647 1.38594	3.65647 1.38594
6.64119	3.65647 1.38594	3.65647 1.38594
6.64219	3.65647 1.38594	3.65647 1.38594
6.6432	3.65647 1.38594	3.65647 1.38594
6.64419	3.65647 1.38594	3.65647 1.38594
6.64523	3.65647 1.38594	3.65647 1.38594
6.6462	3.65647 1.38594	3.65647 1.38594
6.64719	3.65647 1.38594	3.65647 1.38594
6.64819	3.65647 1.38594	3.65647 1.38594
6.64919	3.65647 1.38594	3.65647 1.38594
6.65019	3.65647 1.38594	3.65647 1.38594
6.65119	3.65647 1.38594	3.65647 1.38594
6.65219	3.65647 1.38594	3.65647 1.38594
6.65319	3.65647 1.38594	3.65647 1.38594
6.65419	3.65647 1.38594	3.65647 1.38594
6.65519	3.65647 1.38594	3.65647 1.38594
6.65619	3.65647 1.38594	3.65647 1.38594
6.65719	3.65647 1.38594	3.65647 1.38594
6.65819	3.65647 1.38594	3.65647 1.38594
6.65919	3.65647 1.38594	3.65647 1.38594
6.66019	3.65647 1.38594	3.65647 1.38594
6.66119	3.65647 1.38594	3.65647 1.38594
6.66219	3.65647 1.38594	3.65647 1.38594
6.66319	3.65647 1.38594	3.65647 1.38594
6.6642	3.65647 1.38594	3.65647 1.38594
6.6652	3.65647 1.38594	3.65647 1.38594
6.6662	3.65647 1.38594	3.65647 1.38594
6.6672	3.65647 1.38594	3.65647 1.38594
6.6682	3.65647 1.38594	3.65647 1.38594
6.6692	3.65647 1.38594	3.65647 1.38594
6.6702	3.65647 1.38594	3.65647 1.38594
6.6712	3.65647 1.38594	3.65647 1.38594
6.6722	3.65647 1.38594	3.65647 1.38594
6.6732	3.65647 1.38594	3.65647 1.38594
6.6742	3.65647 1.38594	3.65647 1.38594
6.6752	3.65647 1.38594	3.65647 1.38594
6.6762	3.65647 1.38594	3.65647 1.38594
6.6772	3.65647 1.38594	3.65647 1.38594
6.6782	3.65647 1.38594	3.65647 1.38594
6.6792	3.65647 1.38594	3.65647 1.38594
6.6802	3.65647 1.38594	3.65647 1.38594
6.6812	3.65647 1.38594	3.65647 1.38594
6.6822	3.65647 1.38594	3.65647 1.38594
6.6832	3.65647 1.38594	3.65647 1.38594
6.68419	3.65647 1.38594	3.65647 1.38594
6.68519	3.65647 1.38594	3.65647 1.38594
6.68619	3.65647 1.38594	3.65647 1.38594
6.68719	3.65647 1.38594	3.65647 1.38594
6.68819	3.65647 1.38594	3.65647 1.38594
6.6892	3.65647 1.38594	3.65647 1.38594
6.69019	3.65647 1.38594	3.65647 1.38594
6.69119	3.65647 1.38594	3.65647 1.38594
6.69219	3.65647 1.38594	3.65647 1.38594
6.69319	3.65647 1.38594	3.65647 1.38594
6.69419	3.65647 1.38594	3.65647 1.38594
6.69519	3.65647 1.38594	3.65647 1.38594
6.69619	3.65647 1.38594	3.65647 1.38594
6.69719	3.65647 1.38594	3.65647 1.38594
6.69819	3.65647 1.38594	3.65647 1.38594
6.69919	3.65647 1.38594	3.65647 1.38594
6.70019	3.65647 1.38594	3.65647 1.38594
6.70119	3.65647 1.38594	3.65647 1.38594
6.70219	3.65647 1.38594	3.65647 1.38594
6.70319	3.65647 1.38594	3.65647 1.38594
6.70419	3.65647 1.38594	3.65647 1.38594
6.70519	3.65647 1.38594	3.65647 1.38594
6.70619	3.65647 1.38594	3.65647 1.38594
6.70719	3.65647 1.38594	3.65647 1.38594
6.70819	3.65647 1.38594	3.65647 1.38594
6.70919	3.65647 1.38594	3.65647 1.38594
6.71019	3.65647 1.38594	3.65647 1.38594
6.71119	3.65647 1.38594	3.65647 1.38594
6.71219	3.65647 1.38594	3.65647 1.38594
6.71319	3.65647 1.38594	3.65647 1.38594
6.71419	3.65647 1.38594	3.65647 1.38594
6.71519	3.65647 1.38594	3.65647 1.38594
6.71619	3.65647 1.38594	3.65647 1.38594
6.71719	3.65647 1.38594	3.65647 1.38594
6.71819	3.65647 1.38594	3.65647 1.38594
6.71919	3.65647 1.38594	3.65647 1.38594
6.72019	3.65647 1.38594	3.65647 1.38594
6.72119	3.65647 1.38594	3.65647 1.38594
6.72219	3.65647 1.38594	3.65647 1.38594
6.72319	3.65647 1.38594	3.65647 1.38594
6.7242	3.65647 1.38594	3.65647 1.38594
6.7252	3.65647 1.38594	3.65647 1.38594
6.7262	3.65647 1.38594	3.65647 1.38594
6.7272	3.65647 1.38594	3.65647 1.38594
6.7282	3.65647 1.38594	3.65647 1.38594
6.7292	3.65647 1.38594	3.65647 1.38594
6.7302	3.65647 1.38594	3.65647 1.38594
6.7312	3.65647 1.38594	3.65647 1.38594
6.7322	3.65647 1.38594	3.65647 1.38594
6.7332	3.65647 1.38594	3.65647 1.38594
6.7342	3.65647 1.38594	3.65647 1.38594
6.7352	3.65647 1.38594	3.65647 1.38594
6.7362	3.65647 1.38594	3.65647 1.38594
6.7372	3.65647 1.38594	3.65647 1.38594
6.7382	3.65647 1.38594	3.65647 1.38594
6.7392	3.65647 1.38594	3.65647 1.38594
6.7402	3.65647 1.38594	3.65647 1.38594
6.7412	3.65647 1.38594	3.65647 1.38594
6.7422	3.65647 1.38594	3.65647 1.38594
6.74321	3.65647 1.38594	3.65647 1.38594
6.7442	3.65647 1.38594	3.65647 1.38594
6.7452	3.65647 1.38594	3.65647 1.38594
6.74626	3.65647 1.38594	3.65647 1.38594
6.74721	3.65647 1.38594	3.65647 1.38594
6.7482	3.65647 1.38594	3.65647 1.38594
6.7492	3.65647 1.38594	3.65647 1.38594
6.7502	3.65647 1.38594	3.65647 1.38594
6.7512	3.65647 1.38594	3.65647 1.38594
6.7522	3.65647 1.38594	3.65647 1.38594
6.7532	3.65647 1.38594	3.65647 1.38594
6.7542	3.65647 1.38594	3.65647 1.38594
6.7552	3.65647 1.38594	3.65647 1.38594
6.7562	3.65647 1.38594	3.65647 1.38594
6.7572	3.65647 1.38594	3.65647 1.38594
6.75821	3.65647 1.38594	3.65647 1.38594
6.7592	3.65647 1.38594	3.65647 1.38594
6.76023	3.65647 1.38594	3.65647 1.38594
6.7612	3.65647 1.38594	3.65647 1.38594
6.7622	3.65647 1.38594	3.65647 1.38594
6.7632	3.65647 1.38594	3.65647 1.38594
6.7642	3.65647 1.38594	3.65647 1.38594
6.7652	3.65647 1.38594	3.65647 1.38594
6.7662	3.65647 1.38594	3.65647 1.38594
6.7672	3.65647 1.38594	3.65647 1.38594
6.7682	3.65647 1.38594	3.65647 1.38594
6.7692	3.65647 1.38594	3.65647 1.38594
6.7702	3.65647 1.38594	3.65647 1.38594
6.7712	3.65647 1.38594	3.65647 1.38594
6.7722	3.65647 1.38594	3.65647 1.38594
6.7732	3.65647 1.38594	3.65647 1.38594
6.7742	3.65647 1.38594	3.65647 1.38594
6.7752	3.65647 1.38594	3.65647 1.38594
6.7762	3.65647 1.38594	3.65647 1.38594
6.7772	3.65647 1.38594	3.65647 1.38594
6.7782	3.65647 1.38594	3.65647 1.38594
6.7792	3.65647 1.38594	3.65647 1.38594
6.7802	3.65647 1.38594	3.65647 1.38594
6.7812	3.65647 1.38594	3.65647 1.38594
6.7822	3.65647 1.38594	3.65647 1.38594
6.7832	3.65647 1.38594	3.65647 1.38594
6.7842	3.65647 1.38594	3.65647 1.38594
6.7852	3.65647 1.38594	3.65647 1.38594
6.78624	3.65647 1.38594	3.65647 1.38594
6.78719	3.65647 1.38594	3.65647 1.38594
6.78819	3.65647 1.38594	3.65647 1.38594
6.78925	3.65647 1.38594	3.65647 1.38594
6.79019	3.65647 1.38594	3.65647 1.38594
6.79119	3.65647 1.38594	3.65647 1.38594
6.79219	3.65647 1.38594	3.65647 1.38594
6.79319	3.65647 1.38594	3.65647 1.38594
6.79419	3.65647 1.38594	3.65647 1.38594
6.79519	3.65647 1.38594	3.65647 1.38594
6.79619	3.65647 1.38594	3.65647 1.38594
6.79719	3.65647 1.38594	3.65647 1.38594
6.79819	3.65647 1.38594	3.65647 1.38594
6.79919	3.65647 1.38594	3.65647 1.38594
6.80019	3.65647 1.38594	3.65647 1.38594
6.80119	3.65647 1.38594	3.65647 1.38594
6.80219	3.65647 1.38594	3.65647 1.38594
6.80319	3.65647 1.38594	3.65647 1.38594
6.80419	3.65647 1.38594	3.65647 1.38594
6.80519	3.65647 1.38594	3.65647 1.38594
6.80619	3.65647 1.38594	3.65647 1.38594
6.80719	3.65647 1.38594	3.65647 1.38594
6.80819	3.65647 1.38594	3.65647 1.38594
6.80919	3.65647 1.38594	3.65647 1.38594
6.81019	3.65647 1.38594	3.65647 1.38594
6.81119	3.65647 1.38594	3.65647 1.38594
6.81219	3.65647 1.38594	3.65647 1.38594
6.81319	3.65647 1.38594	3.65647 1.38594
6.81419	3.65647 1.38594	3.65647 1.38594
6.81519	3.65647 1.38594	3.65647 1.38594
6.81619	3.65647 1.38594	3.65647 1.38594
6.81719	3.65647 1.38594	3.65647 1.38594
6.81819	3.65647 1.38594	3.65647 1.38594
6.81919	3.65647 1.38594	3.65647 1.38594
6.82034	3.65647 1.38594	3.65647 1.38594
6.82146	3.65647 1.38594	3.65647 1.38594
6.8222	3.65647 1.38594	3.65647 1.38594
6.82319	3.65647 1.38594	3.65647 1.38594
6.82419	3.65647 1.38594	3.65647 1.38594
6.82519	3.65647 1.38594	3.65647 1.38594
6.82619	3.65647 1.38594	3.65647 1.38594
6.82719	3.65647 1.38594	3.65647 1.38594
6.82819	3.65647 1.38594	3.65647 1.38594
6.82919	3.65647 1.38594	3.65647 1.38594
6.83019	3.65647 1.38594	3.65647 1.38594
6.83119	3.65647 1.38594	3.65647 1.38594
6.83219	3.65647 1.38594	3.65647 1.38594
6.83319	3.65647 1.38594	3.65647 1.38594
6.83419	3.65647 1.38594	3.65647 1.38594
6.83519	3.65647 1.38594	3.65647 1.38594
6.83625	3.65647 1.38594	3.65647 1.38594
6.83727	3.65647 1.38594	3.65647 1.38594
6.8382	3.65647 1.38594	3.65647 1.38594
6.83919	3.65647 1.38594	3.65647 1.38594
6.84019	3.65647 1.38594	3.65647 1.38594
6.84119	3.65647 1.38594	3.65647 1.38594
6.84219	3.65647 1.38594	3.65647 1.38594
6.84319	3.65647 1.38594	3.65647 1.38594
6.84419	3.65647 1.38594	3.65647 1.38594
6.84519	3.65647 1.38594	3.65647 1.38594
6.84619	3.65647 1.38594	3.65647 1.38594
6.84719	3.65647 1.38594	3.65647 1.38594
6.84821	3.65647 1.38594	3.65647 1.38594
6.84919	3.65647 1.38594	3.65647 1.38594
6.85019	3.65647 1.38594	3.65647 1.38594
6.85119	3.65647 1.38594	3.65647 1.38594
6.85219	3.65647 1.38594	3.65647 1.38594
6.85325	3.65647 1.38594	3.65647 1.38594
6.85427	3.65647 1.38594	3.65647 1.38594
6.8552	3.65647 1.38594	3.65647 1.38594
6.85619	3.65647 1.38594	3.65647 1.38594
6.85719	3.65647 1.38594	3.65647 1.38594
6.85819	3.65647 1.38594	3.65647 1.38594
6.85919	3.65647 1.38594	3.65647 1.38594
6.86019	3.65647 1.38594	3.65647 1.38594
6.86119	3.65647 1.38594	3.65647 1.38594
6.86219	3.65647 1.38594	3.65647 1.38594
6.86319	3.65647 1.38594	3.65647 1.38594
6.86419	3.65647 1.38594	3.65647 1.38594
6.86519	3.65647 1.38594	3.65647 1.38594
6.86619	3.65647 1.38594	3.65647 1.38594
6.86719	3.65647 1.38594	3.65647 1.38594
6.86819	3.65647 1.38594	3.65647 1.38594
6.86919	3.65647 1.38594	3.65647 1.38594
6.87026	3.65647 1.38594	3.65647 1.38594
6.8712	3.65647 1.38594	3.65647 1.38594
6.87219	3.65647 1.38594	3.65647 1.38594
6.87319	3.65647 1.38594	3.65647 1.38594
6.87419	3.65647 1.38594	3.65647 1.38594
6.87519	3.65647 1.38594	3.65647 1.38594
6.87619	3.65647 1.38594	3.65647 1.38594
6.87719	3.65647 1.38594	3.65647 1.38594
6.87819	3.65647 1.38594	3.65647 1.38594
6.87919	3.65647 1.38594	3.65647 1.38594
6.88019	3.65647 1.38594	3.65647 1.38594
6.88119	3.65647 1.38594	3.65647 1.38594
6.88219	3.65647 1.38594	3.65647 1.38594
6.88319	3.65647 1.38594	3.65647 1.38594
6.88419	3.65647 1.38594	3.65647 1.38594
6.88519	3.65647 1.38594	3.65647 1.38594
6.88625	3.65647 1.38594	3.65647 1.38594
6.88726	3.65647 1.38594	3.65647 1.38594
6.8882	3.65647 1.38594	3.65647 1.38594
6.88919	3.65647 1.38594	3.65647 1.38594
6.8902	3.65647 1.38594	3.65647 1.38594
6.89119	3.65647 1.38594	3.65647 1.38594
6.89219	3.65647 1.38594	3.65647 1.38594
6.89319	3.65647 1.38594	3.65647 1.38594
6.89419	3.65647 1.38594	3.65647 1.38594
6.89519	3.65647 1.38594	3.65647 1.38594
6.89619	3.65647 1.38594	3.65647 1.38594
6.89719	3.65647 1.38594	3.65647 1.38594
6.89819	3.65647 1.38594	3.65647 1.38594
6.89919	3.65647 1.38594	3.65647 1.38594
6.90019	3.65647 1.38594	3.65647 1.38594
6.90119	3.65647 1.38594	3.65647 1.38594
6.90219	3.65647 1.38594	3.65647 1.38594
6.90331	3.65647 1.38594	3.65647 1.38594
6.90434	3.65647 1.38594	3.65647 1.38594
6.90522	3.65647 1.38594	3.65647 1.38594
6.9062	3.65647 1.38594	3.65647 1.38594
6.90719	3.65647 1.38594	3.65647 1.38594
6.90819	3.65647 1.38594	3.65647 1.38594
6.90919	3.65647 1.38594	3.65647 1.38594
6.91019	3.65647 1.38594	3.65647 1.38594
6.91119	3.65647 1.38594	3.65647 1.38594
6.91219	3.65647 1.38594	3.65647 1.38594
6.91319	3.65647 1.38594	3.65647 1.38594
6.91419	3.65647 1.38594	3.65647 1.38594
6.91519	3.65647 1.38594	3.65647 1.38594
6.9162	3.65647 1.38594	3.65647 1.38594
6.91719	3.65647 1.38594	3.65647 1.38594
6.91819	3.65647 1.38594	3.65647 1.38594
6.91919	3.65647 1.38594	3.65647 1.38594
6.92036	3.65647 1.38594	3.65647 1.38594
6.92127	3.65647 1.38594	3.65647 1.38594
6.9222	3.65647 1.38594	3.65647 1.38594
6.92319	3.65647 1.38594	3.65647 1.38594
6.92419	3.65647 1.38594	3.65647 1.38594
6.92519	3.65647 1.38594	3.65647 1.38594
6.92619	3.65647 1.38594	3.65647 1.38594
6.92719	3.65647 1.38594	3.65647 1.38594
6.92819	3.65647 1.38594	3.65647 1.38594
6.92919	3.65647 1.38594	3.65647 1.38594
6.93019	3.65647 1.38594	3.65647 1.38594
6.93119	3.65647 1.38594	3.65647 1.38594
6.93219	3.65647 1.38594	3.65647 1.38594
6.93319	3.65647 1.38594	3.65647 1.38594
6.93419	3.65647 1.38594	3.65647 1.38594
6.93519	3.65647 1.38594	3.65647 1.38594
6.93619	3.65647 1.38594	3.65647 1.38594
6.93726	3.65647 1.38594	3.65647 1.38594
6.93826	3.65647 1.38594	3.65647 1.38594
6.93919	3.65647 1.38594	3.65647 1.38594
6.94019	3.65647 1.38594	3.65647 1.38594
6.94119	3.65647 1.38594	3.65647 1.38594
6.94219	3.65647 1.38594	3.65647 1.38594
6.94319	3.65647 1.38594	3.65647 1.38594
6.94419	3.65647 1.38594	3.65647 1.38594
6.94519	3.65647 1.38594	3.65647 1.38594
6.9462	3.65647 1.38594	3.65647 1.38594
6.94719	3.65647 1.38594	3.65647 1.38594
6.94819	3.65647 1.38594	3.65647 1.38594
6.94919	3.65647 1.38594	3.65647 1.38594
6.95019	3.65647 1.38594	3.65647 1.38594
6.95119	3.65647 1.38594	3.65647 1.38594
6.95219	3.65647 1.38594	3.65647 1.38594
6.95319	3.65647 1.38594	3.65647 1.38594
6.95425	3.65647 1.38594	3.65647 1.38594
6.95527	3.65647 1.38594	3.65647 1.38594
6.9562	3.65647 1.38594	3.65647 1.38594
6.95719	3.65647 1.38594	3.65647 1.38594
6.95819	3.65647 1.38594	3.65647 1.38594
6.95919	3.65647 1.38594	3.65647 1.38594
6.96019	3.65647 1.38594	3.65647 1.38594
6.9612	3.65647 1.38594	3.65647 1.38594
6.96219	3.65647 1.38594	3.65647 1.38594
6.96319	3.65647 1.38594	3.65647 1.38594
6.96419	3.65647 1.38594	3.65647 1.38594
6.96519	3.65647 1.38594	3.65647 1.38594
6.96619	3.65647 1.38594	3.65647 1.38594
6.96719	3.65647 1.38594	3.65647 1.38594
6.9682	3.65647 1.38594	3.65647 1.38594
6.9692	3.65647 1.38594	3.65647 1.38594
6.9702	3.65647 1.38594	3.65647 1.38594
6.97134	3.65647 1.38594	3.65647 1.38594
6.97221	3.65647 1.38594	3.65647 1.38594
6.9732	3.65647 1.38594	3.65647 1.38594
6.9742	3.65647 1.38594	3.65647 1.38594
6.9752	3.65647 1.38594	3.65647 1.38594
6.9762	3.65647 1.38594	3.65647 1.38594
6.9772	3.65647 1.38594	3.65647 1.38594
6.97821	3.65647 1.38594	3.65647 1.38594
6.9792	3.65647 1.38594	3.65647 1.38594
6.9802	3.65647 1.38594	3.65647 1.38594
6.9812	3.65647 1.38594	3.65647 1.38594
6.9822	3.65647 1.38594	3.65647 1.38594
6.9832	3.65647 1.38594	3.65647 1.38594
6.9842	3.65647 1.38594	3.65647 1.38594
6.9852	3.65647 1.38594	3.65647 1.38594
6.9862	3.65647 1.38594	3.65647 1.38594
6.98725	3.65647 1.38594	3.65647 1.38594
6.98838	3.65647 1.38594	3.65647 1.38594
6.9892	3.65647 1.38594	3.65647 1.38594
6.99021	3.65647 1.38594	3.65647 1.38594
6.99119	3.65647 1.38594	3.65647 1.38594
6.99219	3.65647 1.38594	3.65647 1.38594
6.99319	3.65647 1.38594	3.65647 1.38594
6.99419	3.65647 1.38594	3.65647 1.38594
6.99519	3.65647 1.38594	3.65647 1.38594
6.99619	3.65647 1.38594	3.65647 1.38594
6.99719	3.65647 1.38594	3.65647 1.38594
6.99819	3.65647 1.38594	3.65647 1.38594
6.99919	3.65647 1.38594	3.65647 1.38594
7.00019	3.65647 1.38594	3.65647 1.38594
7.00119	3.65647 1.38594	3.65647 1.38594
7.00219	3.65647 1.38594	3.65647 1.38594
7.00319	3.65647 1.38594	3.65647 1.38594
7.00434	3.65647 1.38594	3.65647 1.38594
7.00533	3.65647 1.38594	3.65647 1.38594
7.0062	3.65647 1.38594	3.65647 1.38594
7.00719	3.65647 1.38594	3.65647 1.38594
7.00819	3.65647 1.38594	3.65647 1.38594
7.0092	3.65647 1.38594	3.65647 1.38594
7.0102	3.65647 1.38594	3.65647 1.38594
7.0112	3.65647 1.38594	3.65647 1.38594
7.0122	3.65647 1.38594	3.65647 1.38594
7.0132	3.65647 1.38594	3.65647 1.38594
7.0142	3.65647 1.38594	3.65647 1.38594
7.0152	3.65647 1.38594	3.65647 1.38594
7.0162	3.65647 1.38594	3.65647 1.38594
7.0172	3.65647 1.38594	3.65647 1.38594
7.0182	3.65647 1.38594	3.65647 1.38594
7.0192	3.65647 1.38594	3.65647 1.38594
7.0202	3.65647 1.38594	3.65647 1.38594
7.02133	3.65647 1.38594	3.65647 1.38594
7.02223	3.65647 1.38594	3.65647 1.38594
7.0232	3.65647 1.38594	3.65647 1.38594
7.0242	3.65647 1.38594	3.65647 1.38594
7.0252	3.65647 1.38594	3.65647 1.38594
7.0262	3.65647 1.38594	3.65647 1.38594
7.0272	3.65647 1.38594	3.65647 1.38594
7.0282	3.65647 1.38594	3.65647 1.38594
7.02921	3.65647 1.38594	3.65647 1.38594
7.0302	3.65647 1.38594	3.65647 1.38594
7.0312	3.65647 1.38594	3.65647 1.38594
7.0322	3.65647 1.38594	3.65647 1.38594
7.0332	3.65647 1.38594	3.65647 1.38594
7.0342	3.65647 1.38594	3.65647 1.38594
7.03521	3.65647 1.38594	3.65647 1.38594
7.0362	3.65647 1.38594	3.65647 1.38594
7.03724	3.65647 1.38594	3.65647 1.38594
7.03827	3.65647 1.38594	3.65647 1.38594
7.0392	3.65647 1.38594	3.65647 1.38594
7.04019	3.65647 1.38594	3.65647 1.38594
7.04119	3.65647 1.38594	3.65647 1.38594
7.04219	3.65647 1.38594	3.65647 1.38594
7.04319	3.65647 1.38594	3.65647 1.38594
7.04419	3.65647 1.38594	3.65647 1.38594
7.04519	3.65647 1.38594	3.65647 1.38594
7.04619	3.65647 1.38594	3.65647 1.38594
7.04719	3.65647 1.38594	3.65647 1.38594
7.04819	3.65647 1.38594	3.65647 1.38594
7.04919	3.65647 1.38594	3.65647 1.38594
7.05019	3.65647 1.38594	3.65647 1.38594
7.05119	3.65647 1.38594	3.65647 1.38594
7.05219	3.65647 1.38594	3.65647 1.38594
7.05319	3.65647 1.38594	3.65647 1.38594
7.05427	3.65647 1.38594	3.65647 1.38594
7.0552	3.65647 1.38594	3.65647 1.38594
7.05619	3.65647 1.38594	3.65647 1.38594
7.05719	3.65647 1.38594	3.65647 1.38594
7.05819	3.65647 1.38594	3.65647 1.38594
7.05919	3.65647 1.38594	3.65647 1.38594
7.06019	3.65647 1.38594	3.65647 1.38594
7.06119	3.65647 1.38594	3.65647 1.38594
7.06219	3.65647 1.38594	3.65647 1.38594
7.06319	3.65647 1.38594	3.65647 1.38594
7.06419	3.65647 1.38594	3.65647 1.38594
7.06519	3.65647 1.38594	3.65647 1.38594
7.06619	3.65647 1.38594	3.65647 1.38594
7.06719	3.65647 1.38594	3.65647 1.38594
7.06819	3.65647 1.38594	3.65647 1.38594
7.06919	3.65647 1.38594	3.65647 1.38594
7.07024	3.65647 1.38594	3.65647 1.38594
7.07127	3.65647 1.38594	3.65647 1.38594
7.0722	3.65647 1.38594	3.65647 1.38594
7.07319	3.65647 1.38594	3.65647 1.38594
7.07419	3.65647 1.38594	3.65647 1.38594
7.07519	3.65647 1.38594	3.65647 1.38594
7.07619	3.65647 1.38594	3.65647 1.38594
7.07719	3.65647 1.38594	3.65647 1.38594
7.07819	3.65647 1.38594	3.65647 1.38594
7.07919	3.65647 1.38594	3.65647 1.38594
7.08019	3.65647 1.38594	3.65647 1.38594
7.08119	3.65647 1.38594	3.65647 1.38594
7.08219	3.65647 1.38594	3.65647 1.38594
7.08319	3.65647 1.38594	3.65647 1.38594
7.08419	3.65647 1.38594	3.65647 1.38594
7.08519	3.65647 1.38594	3.65647 1.38594
7.08619	3.65647 1.38594	3.65647 1.38594
7.08725	3.65647 1.38594	3.65647 1.38594
7.08827	3.65647 1.38594	3.65647 1.38594
7.0892	3.65647 1.38594	3.65647 1.38594
7.09023	3.65647 1.38594	3.65647 1.38594
7.09119	3.65647 1.38594	3.65647 1.38594
7.09219	3.65647 1.38594	3.65647 1.38594
7.09323	3.65647 1.38594	3.65647 1.38594
7.09419	3.65647 1.38594	3.65647 1.38594
7.09519	3.65647 1.38594	3.65647 1.38594
7.09619	3.65647 1.38594	3.65647 1.38594
7.09719	3.65647 1.38594	3.65647 1.38594
7.09819	3.65647 1.38594	3.65647 1.38594
7.09919	3.65647 1.38594	3.65647 1.38594
7.10019	3.65647 1.38594	3.65647 1.38594
7.10119	3.65647 1.38594	3.65647 1.38594
7.10219	3.65647 1.38594	3.65647 1.38594
7.10319	3.65647 1.38594	3.65647 1.38594
7.10425	3.65647 1.38594	3.65647 1.38594
7.10525	3.65647 1.38594	3.65647 1.38594
7.10619	3.65647 1.38594	3.65647 1.38594
7.10719	3.65647 1.38594	3.65647 1.38594
7.10819	3.65647 1.38594	3.65647 1.38594
7.10919	3.65647 1.38594	3.65647 1.38594
7.11019	3.65647 1.38594	3.65647 1.38594
7.11119	3.65647 1.38594	3.65647 1.38594
7.11219	3.65647 1.38594	3.65647 1.38594
7.11319	3.65647 1.38594	3.65647 1.38594
7.11419	3.65647 1.38594	3.65647 1.38594
7.11519	3.65647 1.38594	3.65647 1.38594
7.11619	3.65647 1.38594	3.65647 1.38594
7.11719	3.65647 1.38594	3.65647 1.38594
7.11819	3.65647 1.38594	3.65647 1.38594
7.11919	3.65647 1.38594	3.65647 1.38594
7.12019	3.65647 1.38594	3.65647 1.38594
7.12124	3.65647 1.38594	3.65647 1.38594
7.1222	3.65647 1.38594	3.65647 1.38594
7.12319	3.65647 1.38594	3.65647 1.38594
7.12419	3.65647 1.38594	3.65647 1.38594
7.12519	3.65647 1.38594	3.65647 1.38594
7.12619	3.65647 1.38594	3.65647 1.38594
7.12719	3.65647 1.38594	3.65647 1.38594
7.12819	3.65647 1.38594	3.65647 1.38594
7.12919	3.65647 1.38594	3.65647 1.38594
7.13019	3.65647 1.38594	3.65647 1.38594
7.1312	3.65647 1.38594	3.65647 1.38594
7.13219	3.65647 1.38594	3.65647 1.38594
7.13319	3.65647 1.38594	3.65647 1.38594
7.13419	3.65647 1.38594	3.65647 1.38594
7.13519	3.65647 1.38594	3.65647 1.38594
7.13619	3.65647 1.38594	3.65647 1.38594
7.13724	3.65647 1.38594	3.65647 1.38594
7.13827	3.65647 1.38594	3.65647 1.38594
7.1392	3.65647 1.38594	3.65647 1.38594
7.14019	3.65647 1.38594	3.65647 1.38594
7.14119	3.65647 1.38594	3.65647 1.38594
